id_n,restaurant_name,restaurant_yelp_price,restaurant_yelp_pricelevel,restaurant_yelp_cuisine,restaurant_main_cuisine,restaurant_address,restaurant_year_opened,restaurant_age,restaurant_yelp_av_rating,menu_year,menu_n_dishes,menu_descr_length,menu_descr_size,menu_craft_auth,menu_nat_auth,menu_avg_price,menu_min_price,menu_descr_length_abs,menu_descr_size_abs,menu_craft_auth_abs,menu_nat_auth_abs,reviewer_experience,reviewer_local,dc,michelin_rank,restaurant_star,guide_dummy,menu_year2017,best_out_dc,control_1,trend_dc,trend_boston,price_matched,priorstanding,priorstanding_vs_control1,priorstanding_vs_control2
239,Commissary,$$,2,"American (New), Breakfast & Brunch",American (New),"1443 P St NW Washington, DC 20005",2008,10,3.659,2016,60,9.800000191,0.02,0.029999999,0.029999999,17.8,16.0,588.0,1.0,2.0,2.0,100.0,0.421,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
239,Commissary,$$,2,"American (New), Breakfast & Brunch",American (New),"1443 P St NW Washington, DC 20005",2008,10,3.742,2017,67,10.56999969,0.029999999,0.090000004,0.039999999,19.4,17.0,708.0,2.0,6.0,3.0,100.0,0.421,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
242,Daily Grill,$$,2,American (Traditional),American (Traditional),"1310 Wisconsin Ave NW Washington, DC 20007",2007,11,3.371,2016,68,12.77999973,0.029999999,0.039999999,0.0,23.142,14.95,869.0,2.0,3.0,0.0,101.0,0.143,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
242,Daily Grill,$$,2,American (Traditional),American (Traditional),"1310 Wisconsin Ave NW Washington, DC 20007",2007,11,3.127,2017,98,11.01000023,0.039999999,0.029999999,0.039999999,22.659,14.0,1079.0,4.0,3.0,4.0,101.0,0.143,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
244,Degrees Bistro,$$$,3,"American (New), Lounges",American (New),"3100 South St NW Washington, DC 20007",2006,12,3.667,2016,54,9.239999771,0.0,0.059999999,0.039999999,14.421,8.0,499.0,0.0,3.0,2.0,33.0,0.25,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
244,Degrees Bistro,$$$,3,"American (New), Lounges",American (New),"3100 South St NW Washington, DC 20007",2006,12,3.617,2017,54,9.199999809,0.0,0.059999999,0.039999999,14.421,8.0,497.0,0.0,3.0,2.0,33.0,0.25,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
245,Devon & Blakely,$$,2,"Breakfast & Brunch, Sandwiches",American (Traditional),"1801 Market St Philadelphia, PA 19103",2011,7,3.437,2016,3,4.329999924,0.0,0.0,0.0,4.625,4.25,13.0,0.0,0.0,0.0,66.0,0.0,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
245,Devon & Blakely,$$,2,"Breakfast & Brunch, Sandwiches",American (Traditional),"1801 Market St Philadelphia, PA 19103",2011,7,3.372,2017,3,4.329999924,0.0,0.0,0.0,4.625,4.25,13.0,0.0,0.0,0.0,66.0,0.0,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
247,Donburi,$$,2,Japanese,Japanese,"2438 18th N W Washington, DC 20009",2013,5,4.21,2016,18,12.82999992,0.0,0.0,0.0,12.3,10.0,231.0,0.0,0.0,0.0,148.0,0.369,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
247,Donburi,$$,2,Japanese,Japanese,"2438 18th N W Washington, DC 20009",2013,5,4.227,2017,10,15.19999981,0.0,0.0,0.0,12.143,10.0,152.0,0.0,0.0,0.0,148.0,0.369,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
250,Duke??s Grocery,$$,2,"Pubs, Breakfast & Brunch, Beer Bar",Bars,"1513 17th St NW Washington, DC 20036",2013,5,4.082,2016,29,19.62000084,0.0,0.07,0.209999993,,,569.0,0.0,2.0,6.0,173.0,0.348,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
250,Duke??s Grocery,$$,2,"Pubs, Breakfast & Brunch, Beer Bar",Bars,"1513 17th St NW Washington, DC 20036",2013,5,4.119,2017,29,17.69000053,0.0,0.07,0.209999993,,,513.0,0.0,2.0,6.0,173.0,0.348,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
251,Dukem Ethiopian Restaurant,$$,2,Ethiopian,Ethiopian,"1114-1118 U St NW Washington, DC 20009",2005,13,3.446,2016,5,12.39999962,0.0,0.0,0.0,16.35,12.95,62.0,0.0,0.0,0.0,104.0,0.294,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
251,Dukem Ethiopian Restaurant,$$,2,Ethiopian,Ethiopian,"1114-1118 U St NW Washington, DC 20009",2005,13,3.464,2017,5,12.39999962,0.0,0.0,0.0,16.35,12.95,62.0,0.0,0.0,0.0,104.0,0.294,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
254,EatsPlace,$$,2,American (New),American (New),"3607 Georgia Ave NW Washington, DC 20010",2014,4,3.742,2016,20,10.85000038,0.200000003,0.050000001,0.0,8.333,6.0,217.0,4.0,1.0,0.0,404.0,0.714,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
254,EatsPlace,$$,2,American (New),American (New),"3607 Georgia Ave NW Washington, DC 20010",2014,4,3.771,2017,20,10.85000038,0.200000003,0.050000001,0.0,8.333,6.0,217.0,4.0,1.0,0.0,404.0,0.714,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
255,Esencias Panamenas Restaurant & Catering,$$,3,"Latin American, Caribbean",Latin American,"3322 Georgia Ave NW Washington, DC 20010",2015,3,3.769,2016,67,14.84000015,0.0,0.090000004,0.0,19.545,17.0,994.0,0.0,6.0,0.0,33.0,0.407,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
255,Esencias Panamenas Restaurant & Catering,$$,3,"Latin American, Caribbean",Latin American,"3322 Georgia Ave NW Washington, DC 20010",2015,3,3.982,2017,97,10.40999985,0.0,0.029999999,0.0,15.875,12.0,1010.0,0.0,3.0,0.0,33.0,0.407,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
256,Firefly,$$,2,"American (New), Comfort Food, Breakfast & Brunch",American (New),"1310 New Hampshire Ave NW Washington, DC 20036",2006,12,3.649,2016,30,14.52999973,0.029999999,0.170000002,0.100000001,25.625,19.0,436.0,1.0,5.0,3.0,142.0,0.216,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
256,Firefly,$$,2,"American (New), Comfort Food, Breakfast & Brunch",American (New),"1310 New Hampshire Ave NW Washington, DC 20036",2006,12,3.644,2017,33,11.88000011,0.0,0.029999999,0.059999999,26.4,22.0,392.0,0.0,1.0,2.0,142.0,0.216,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
257,Floriana,$$,2,Italian,Italian,"1602 17th St NW Washington, DC 20009",2006,12,3.841,2016,37,11.94999981,0.0,0.189999998,0.050000001,22.571,18.0,442.0,0.0,7.0,2.0,104.0,0.341,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
257,Floriana,$$,2,Italian,Italian,"1602 17th St NW Washington, DC 20009",2006,12,3.94,2017,37,12.22000027,0.0,0.189999998,0.050000001,22.571,18.0,452.0,0.0,7.0,2.0,104.0,0.341,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
259,GCDC Grilled Cheese Bar,$$,2,"American (Traditional), Comfort Food",American (Traditional),"1730 Pennsylvania Ave NW Washington, DC 20006",2014,4,3.464,2016,19,20.15999985,0.050000001,0.25999999,0.050000001,13.2,11.0,383.0,1.0,5.0,1.0,95.0,0.152,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
259,GCDC Grilled Cheese Bar,$$,2,"American (Traditional), Comfort Food",American (Traditional),"1730 Pennsylvania Ave NW Washington, DC 20006",2014,4,3.492,2017,19,20.15999985,0.050000001,0.25999999,0.050000001,13.2,11.0,383.0,1.0,5.0,1.0,95.0,0.152,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
260,Gloria??s Pupuseria,$,2,Latin American,Latin American,"3411 14th St NW Washington, DC 20009",2008,10,3.867,2016,73,16.68000031,0.109999999,0.039999999,0.0,13.887,10.99,1218.0,8.0,3.0,0.0,30.0,0.417,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
260,Gloria??s Pupuseria,$,2,Latin American,Latin American,"3411 14th St NW Washington, DC 20009",2008,10,3.926,2017,73,16.73999977,0.109999999,0.039999999,0.0,13.887,10.99,1222.0,8.0,3.0,0.0,30.0,0.417,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
262,Granville Moore??s,$$,2,"American (New), Belgian, Gastropubs",American (New),"1238 H St NE Washington, DC 20002",2007,11,3.929,2016,27,11.22000027,0.039999999,0.109999999,0.039999999,15.222,14.0,303.0,1.0,3.0,1.0,96.0,0.435,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
262,Granville Moore??s,$$,2,"American (New), Belgian, Gastropubs",American (New),"1238 H St NE Washington, DC 20002",2007,11,3.91,2017,27,11.22000027,0.039999999,0.109999999,0.039999999,15.222,14.0,303.0,1.0,3.0,1.0,96.0,0.435,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
264,il Canale,$$,2,"Italian, Pizza",Italian,"1065 31st St NW Washington, DC 20007",2010,8,4.045,2016,58,14.61999989,0.0,0.02,0.0,22.667,22.0,848.0,0.0,1.0,0.0,72.0,0.224,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
264,il Canale,$$,2,"Italian, Pizza",Italian,"1065 31st St NW Washington, DC 20007",2010,8,4.136,2017,66,14.68000031,0.0,0.02,0.0,26.0,23.0,969.0,0.0,1.0,0.0,72.0,0.224,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
266,Ivy City Smokehouse Tavern & Market,,2,Seafood,Seafood,,2015,3,4.221,2016,27,15.22000027,0.109999999,0.0,0.039999999,16.4,14.0,411.0,3.0,0.0,1.0,,,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
266,Ivy City Smokehouse Tavern & Market,,2,Seafood,Seafood,,2015,3,3.797,2017,111,11.64999962,0.059999999,0.0,0.02,22.438,15.0,1293.0,7.0,0.0,2.0,,,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
267,Jake??s American Grille,$$,2,"American (New), Bars",American (New),"5018 Connecticut Ave NW Washington, DC 20008",2011,7,3.177,2016,40,12.68000031,0.050000001,0.180000007,0.029999999,18.25,16.0,507.0,2.0,7.0,1.0,,,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
267,Jake??s American Grille,$$,2,"American (New), Bars",American (New),"5018 Connecticut Ave NW Washington, DC 20008",2011,7,3.035,2017,40,12.72999954,0.050000001,0.180000007,0.029999999,18.75,16.0,509.0,2.0,7.0,1.0,,,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
268,Jardenea,$$,3,"American (New), Bars, Breakfast & Brunch",American (New),"2430 Pennsylvania Ave NW Washington, DC 20037",2012,6,4.084,2016,21,17.89999962,0.0,0.289999992,0.239999995,,,376.0,0.0,6.0,5.0,73.0,0.19,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
268,Jardenea,$$,2,"American (New), Bars, Breakfast & Brunch",American (New),"2430 Pennsylvania Ave NW Washington, DC 20037",2012,6,4.101,2017,18,19.61000061,0.0,0.330000013,0.280000001,,,353.0,0.0,6.0,5.0,73.0,0.19,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
269,Johnny Pistolas,$$,2,"Mexican, Bars",Mexican,"2333 18th St NW Washington, DC 20009",2014,4,3.341,2016,53,12.96000004,0.0,0.079999998,0.0,12.5,10.0,687.0,0.0,4.0,0.0,91.0,0.358,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
269,Johnny Pistolas,$$,2,"Mexican, Bars",Mexican,"2333 18th St NW Washington, DC 20009",2014,4,3.238,2017,54,13.43000031,0.0,0.090000004,0.0,13.6,10.0,725.0,0.0,5.0,0.0,91.0,0.358,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
272,Kintaro,$$,2,"Sushi Bars, Ramen",Sushi Bars,"1039 33rd St NW Washington, DC 20007",2013,5,3.381,2016,29,6.900000095,0.0,0.0,0.029999999,16.5,15.0,200.0,0.0,0.0,1.0,55.0,0.359,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
272,Kintaro,$$,2,"Sushi Bars, Ramen",Sushi Bars,"1039 33rd St NW Washington, DC 20007",2013,5,3.341,2017,29,6.96999979,0.0,0.0,0.029999999,16.5,15.0,202.0,0.0,0.0,1.0,55.0,0.359,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
274,Kotobuki,$$,2,"Sushi Bars, Japanese",Sushi Bars,"4822 MacArthur Blvd NW Fl 2 Washington, DC 20007",2006,12,3.931,2016,24,15.21000004,0.0,0.039999999,0.039999999,21.955,16.5,365.0,0.0,1.0,1.0,114.0,0.182,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
274,Kotobuki,$$,2,"Sushi Bars, Japanese",Sushi Bars,"4822 MacArthur Blvd NW Fl 2 Washington, DC 20007",2006,12,3.932,2017,24,15.28999996,0.0,0.039999999,0.039999999,21.955,16.5,367.0,0.0,1.0,1.0,114.0,0.182,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
276,Kruba DC Thai & Sushi,$$,2,"Sushi Bars, Thai",Sushi Bars,"301 Tingey St SE Washington, DC 20003",2012,6,3.19,2016,108,13.10000038,0.029999999,0.059999999,0.01,14.2,13.95,1415.0,3.0,6.0,1.0,70.0,0.607,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
276,Kruba DC Thai & Sushi,$$,2,"Sushi Bars, Thai",Sushi Bars,"301 Tingey St SE Washington, DC 20003",2012,6,3.167,2017,108,13.14000034,0.029999999,0.059999999,0.01,14.2,13.95,1419.0,3.0,6.0,1.0,70.0,0.607,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
277,Kyoto Japanese Restaurant,$$,2,"Japanese, Sushi Bars",Japanese,"201 Massachusetts Ave NE Washington, DC 20002",2006,12,3.407,2016,81,8.880000114,0.0,0.0,0.0,18.769,12.0,719.0,0.0,0.0,0.0,249.0,0.5,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
277,Kyoto Japanese Restaurant,$$,2,"Japanese, Sushi Bars",Japanese,"201 Massachusetts Ave NE Washington, DC 20002",2006,12,3.356,2017,59,10.93000031,0.0,0.0,0.0,19.617,16.95,645.0,0.0,0.0,0.0,249.0,0.5,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
278,La Lomita,$$,2,Tex-Mex,Tex-Mex,"1330 Pennsylvania Ave SE Washington, DC 20003",2006,12,3.407,2016,6,7.829999924,0.0,0.0,0.0,14.617,9.95,47.0,0.0,0.0,0.0,76.0,0.455,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
278,La Lomita,$$,2,Tex-Mex,Tex-Mex,"1330 Pennsylvania Ave SE Washington, DC 20003",2006,12,3.38,2017,6,7.829999924,0.0,0.0,0.0,14.617,9.95,47.0,0.0,0.0,0.0,76.0,0.455,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
279,La Lomita Dos,$$,2,Mexican,Mexican,"308 Pennsylvania Ave SE Washington, DC 20003",2006,12,3.387,2016,119,13.42000008,0.0,0.029999999,0.0,14.07,8.95,1597.0,0.0,4.0,0.0,99.0,0.533,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
279,La Lomita Dos,$$,2,Mexican,Mexican,"308 Pennsylvania Ave SE Washington, DC 20003",2006,12,3.398,2017,119,13.44999981,0.0,0.029999999,0.0,14.07,8.95,1601.0,0.0,4.0,0.0,99.0,0.533,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
280,Lalibela Restaurant,$$,2,Ethiopian,Ethiopian,"1415 14th St NW Washington, DC 20005",2006,12,3.708,2016,20,18.64999962,0.0,0.200000003,0.0,14.938,11.0,373.0,0.0,4.0,0.0,191.0,0.333,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
280,Lalibela Restaurant,$$,2,Ethiopian,Ethiopian,"1415 14th St NW Washington, DC 20005",2006,12,3.73,2017,59,16.96999931,0.0,0.140000001,0.07,13.531,11.0,1001.0,0.0,8.0,4.0,191.0,0.333,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
281,Lavagna,$$,2,Italian,Italian,"539 8th St SE Washington, DC 20003",2011,7,3.782,2016,29,14.14000034,0.0,0.140000001,0.170000002,30.0,22.0,410.0,0.0,4.0,5.0,96.0,0.378,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
281,Lavagna,$$,2,Italian,Italian,"539 8th St SE Washington, DC 20003",2011,7,3.865,2017,29,14.27999973,0.0,0.140000001,0.170000002,30.0,22.0,414.0,0.0,4.0,5.0,96.0,0.378,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
282,Le Grenier,$$,2,"French, Breakfast & Brunch, Cocktail Bars",French,"502 H St NE Washington, DC 20002",2012,6,3.869,2016,69,11.14000034,0.0,0.039999999,0.01,20.15,14.95,769.0,0.0,3.0,1.0,103.0,0.392,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
282,Le Grenier,$$,2,"French, Breakfast & Brunch, Cocktail Bars",French,"502 H St NE Washington, DC 20002",2012,6,3.811,2017,69,11.28999996,0.0,0.039999999,0.01,20.15,14.95,779.0,0.0,3.0,1.0,103.0,0.392,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
284,Logan Tavern,$$,2,"Bars, American (New), Breakfast & Brunch",Bars,"1423 P St NW Washington, DC 20005",2006,12,3.573,2016,56,10.09000015,0.050000001,0.159999996,0.039999999,21.5,17.0,565.0,3.0,9.0,2.0,84.0,0.262,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
284,Logan Tavern,$$,2,"Bars, American (New), Breakfast & Brunch",Bars,"1423 P St NW Washington, DC 20005",2006,12,3.676,2017,49,10.76000023,0.079999998,0.119999997,0.02,21.318,17.0,527.0,4.0,6.0,1.0,84.0,0.262,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
285,Los Cuates,$$,2,Mexican,Mexican,"1564 Wisconsin Ave NW Washington, DC 20007",2008,10,3.23,2016,169,15.34000015,0.050000001,0.109999999,0.0,18.307,13.95,2592.0,8.0,19.0,0.0,55.0,0.316,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
285,Los Cuates,$$,2,Mexican,Mexican,"1564 Wisconsin Ave NW Washington, DC 20007",2008,10,3.225,2017,90,21.29999924,0.07,0.200000003,0.0,18.283,13.95,1917.0,6.0,18.0,0.0,55.0,0.316,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
287,Mai Thai,$$,2,Thai,Thai,"1200 19th St NW Washington, DC 20036",2006,12,3.546,2016,111,19.40999985,0.01,0.270000011,0.0,16.479,13.95,2155.0,1.0,30.0,0.0,85.0,0.447,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
287,Mai Thai,$$,2,Thai,Thai,"1200 19th St NW Washington, DC 20036",2006,12,3.53,2017,111,19.54999924,0.01,0.270000011,0.0,16.499,13.95,2170.0,1.0,30.0,0.0,85.0,0.447,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
288,Market Lunch,$$,2,"American (New), Breakfast & Brunch",American (New),"225 7th St SE Washington, DC 20003",2006,12,4.1,2016,34,10.52999973,0.029999999,0.0,0.150000006,18.105,10.5,358.0,1.0,0.0,5.0,282.0,0.308,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
288,Market Lunch,$$,2,"American (New), Breakfast & Brunch",American (New),"225 7th St SE Washington, DC 20003",2006,12,4.113,2017,34,10.52999973,0.029999999,0.0,0.150000006,18.105,10.5,358.0,1.0,0.0,5.0,282.0,0.308,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
289,Marx Cafe,$$,2,"Bars, Italian, Greek",Bars,"3203 Mt Pleasant St NW Washington, DC 20010",2006,12,3.343,2016,52,13.36999989,0.0,0.129999995,0.059999999,15.436,12.95,695.0,0.0,7.0,3.0,54.0,0.556,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
289,Marx Cafe,$$,2,"Bars, Italian, Greek",Bars,"3203 Mt Pleasant St NW Washington, DC 20010",2006,12,3.3,2017,52,13.43999958,0.0,0.129999995,0.059999999,15.436,12.95,699.0,0.0,7.0,3.0,54.0,0.556,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
292,Meridian Pint,$$,2,"Bars, American (Traditional)",Bars,"3400 11th St NW Washington, DC 20010",2010,8,3.712,2016,5,17.20000076,0.0,0.0,0.0,15.167,10.5,86.0,0.0,0.0,0.0,214.0,0.596,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
292,Meridian Pint,$$,2,"Bars, American (Traditional)",Bars,"3400 11th St NW Washington, DC 20010",2010,8,3.697,2017,39,16.59000015,0.0,0.180000007,0.0,18.0,14.0,647.0,0.0,7.0,0.0,214.0,0.596,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
294,Montmartre,$$,2,"French, Breakfast & Brunch, Venues & Event Spaces",French,"327 7th St SE Washington, DC 20003",2006,12,3.977,2016,22,13.27000046,0.050000001,0.5,0.0,23.95,18.95,292.0,1.0,11.0,0.0,125.0,0.457,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
294,Montmartre,$$,2,"French, Breakfast & Brunch, Venues & Event Spaces",French,"327 7th St SE Washington, DC 20003",2006,12,3.982,2017,22,13.44999981,0.050000001,0.5,0.0,23.95,18.95,296.0,1.0,11.0,0.0,125.0,0.457,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
296,Nage,$$,2,"American (New), Seafood",American (New),"1600 Rhode Island Ave NW Washington, DC 20036",2006,12,3.37,2016,44,13.47999954,0.0,0.109999999,0.090000004,23.667,14.0,593.0,0.0,5.0,4.0,83.0,0.319,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
296,Nage,$$,2,"American (New), Seafood",American (New),"1600 Rhode Island Ave NW Washington, DC 20036",2006,12,3.347,2017,44,13.47999954,0.0,0.109999999,0.090000004,23.667,14.0,593.0,0.0,5.0,4.0,83.0,0.319,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
299,Notti Bianche,,3,Italian,Italian,,2006,12,3.442,2016,113,8.569999695,0.01,0.029999999,0.039999999,26.556,22.0,968.0,1.0,3.0,5.0,,,1,1,0.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
299,Notti Bianche,,3,Italian,Italian,,2006,12,3.426,2017,113,8.569999695,0.01,0.029999999,0.039999999,26.556,22.0,968.0,1.0,3.0,5.0,,,1,1,0.0,0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
300,Old Engine 12 Restaurant,$$,2,American (New),American (New),"1626 N Capitol St NW Washington, DC 20002",2014,4,3.441,2016,50,13.26000023,0.059999999,0.0,0.02,19.6,13.0,663.0,3.0,0.0,1.0,51.0,0.4,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
300,Old Engine 12 Restaurant,$$,2,American (New),American (New),"1626 N Capitol St NW Washington, DC 20002",2014,4,3.55,2017,50,13.26000023,0.059999999,0.0,0.02,19.6,13.0,663.0,3.0,0.0,1.0,51.0,0.4,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
303,Paolo??s Ristorante,$$,2,"Italian, Pizza, Bars",Italian,"1303 Wisconsin Ave NW Washington, DC 20007",2006,12,3.24,2016,48,10.72999954,0.039999999,0.100000001,0.02,25.75,21.0,515.0,2.0,5.0,1.0,46.0,0.354,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
303,Paolo??s Ristorante,$$,2,"Italian, Pizza, Bars",Italian,"1303 Wisconsin Ave NW Washington, DC 20007",2006,12,3.201,2017,48,10.85000038,0.039999999,0.100000001,0.02,25.75,21.0,521.0,2.0,5.0,1.0,46.0,0.354,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
304,Peacock Cafe,$$,2,"Wine Bars, American (Traditional)",American (New),"3251 Prospect St NW Washington, DC 20007",2006,12,3.579,2016,56,16.54000092,0.039999999,0.090000004,0.109999999,23.262,14.95,926.0,2.0,5.0,6.0,153.0,0.2,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
304,Peacock Cafe,$$,2,"Wine Bars, American (Traditional)",American (New),"3251 Prospect St NW Washington, DC 20007",2006,12,3.657,2017,55,16.04000092,0.039999999,0.07,0.129999995,23.262,14.95,882.0,2.0,4.0,7.0,153.0,0.2,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
305,Pho 14,$$,2,Vietnamese,Vietnamese,"1436 Park Rd NW Washington, DC 20010",2013,5,3.596,2016,71,21.59000015,0.059999999,0.01,0.0,12.854,8.99,1533.0,4.0,1.0,0.0,91.0,0.5,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
305,Pho 14,$$,2,Vietnamese,Vietnamese,"1436 Park Rd NW Washington, DC 20010",2013,5,3.577,2017,49,17.29000092,0.02,0.0,0.0,11.178,8.99,847.0,1.0,0.0,0.0,91.0,0.5,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
306,Pho Viet & Grille,$$,2,Vietnamese,Vietnamese,"1639 Wisconsin Ave NW Washington, DC 20007",2013,5,3.607,2016,81,11.64000034,0.0,0.109999999,0.0,18.741,16.5,943.0,0.0,9.0,0.0,132.0,0.367,1,1,0.0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
